"Advertiser","Placement ID","Placement Name","Date","Impressions","Spend","Clicks"
"Omega Pharma","11330","VMM UK - Axiom - Only Motors 1","May 2016","1,308","20.94","2"
"Omega Pharma","11330","VMM UK - Axiom - Only Motors 1","June 2016","6","0.10","0"
"Omega Pharma","11330","VMM UK - Axiom - Only Motors 1","July 2016","1,104","17.68","2"
"Omega Pharma","11330","VMM UK - Axiom - Only Motors 1","August 2016","28","0.45","3"
"Omega Pharma","11330","VMM UK - Axiom - Only Motors 1","September 2016","105","1.76","0"
"Omega Pharma","11330","VMM UK - Axiom - Only Motors 1","October 2016","67","1.14","0"
"SCA","11330","VMM UK - Axiom - Only Motors 1","May 2016","181","3.26","0"
"Birds Eye","11330","VMM UK - Axiom - Only Motors 1","October 2016","45","0.72","0"
"RBS","11331","VMM UK - Axiom - Only Motors 2","May 2016","18","0.39","0"
"RBS","11331","VMM UK - Axiom - Only Motors 2","July 2016","1","0.02","0"
"RBS","11331","VMM UK - Axiom - Only Motors 2","September 2016","8","0.17","0"
"RBS","11331","VMM UK - Axiom - Only Motors 2","October 2016","6","0.13","0"
"RBS","11331","VMM UK - Axiom - Only Motors 2","November 2016","3","0.06","0"
"RBS","11331","VMM UK - Axiom - Only Motors 2","December 2016","13","0.28","0"
"Mercedes UK","11331","VMM UK - Axiom - Only Motors 2","May 2016","98","1.81","0"
"Mercedes UK","11331","VMM UK - Axiom - Only Motors 2","June 2016","2","0.04","0"
"Mercedes UK","11331","VMM UK - Axiom - Only Motors 2","September 2016","1","0.02","0"
"Toyota","11331","VMM UK - Axiom - Only Motors 2","May 2016","1","0.03","1"
"Toyota","11331","VMM UK - Axiom - Only Motors 2","June 2016","2","0.06","2"
"Molson Coors","11331","VMM UK - Axiom - Only Motors 2","May 2016","47","0.89","0"
"Molson Coors","11331","VMM UK - Axiom - Only Motors 2","June 2016","3","0.05","0"
"Molson Coors","11331","VMM UK - Axiom - Only Motors 2","July 2016","86","1.56","1"
"Molson Coors","11331","VMM UK - Axiom - Only Motors 2","August 2016","7","0.13","0"
"Molson Coors","11331","VMM UK - Axiom - Only Motors 2","September 2016","34","0.71","0"
"Molson Coors","11331","VMM UK - Axiom - Only Motors 2","October 2016","43","0.98","1"
"Molson Coors","11331","VMM UK - Axiom - Only Motors 2","November 2016","16","0.33","1"
"Lexus","11331","VMM UK - Axiom - Only Motors 2","September 2016","109","2.51","0"
"E One","11331","VMM UK - Axiom - Only Motors 2","July 2016","1","0.02","0"
"E One","11331","VMM UK - Axiom - Only Motors 2","September 2016","66","1.65","0"
"E One","11331","VMM UK - Axiom - Only Motors 2","October 2016","3","0.07","0"
"E One","11331","VMM UK - Axiom - Only Motors 2","November 2016","106","2.41","0"
"Aviva","11331","VMM UK - Axiom - Only Motors 2","May 2016","104","1.56","0"
"Aviva","11331","VMM UK - Axiom - Only Motors 2","October 2016","7","0.15","0"
"Aviva","11331","VMM UK - Axiom - Only Motors 2","November 2016","3","0.07","0"
"Omega Pharma","11331","VMM UK - Axiom - Only Motors 2","May 2016","1,126","18.02","0"
"Omega Pharma","11331","VMM UK - Axiom - Only Motors 2","June 2016","1","0.02","0"
"Omega Pharma","11331","VMM UK - Axiom - Only Motors 2","July 2016","959","15.36","0"
"Omega Pharma","11331","VMM UK - Axiom - Only Motors 2","August 2016","24","0.39","2"
"Omega Pharma","11331","VMM UK - Axiom - Only Motors 2","September 2016","78","1.31","0"
"Omega Pharma","11331","VMM UK - Axiom - Only Motors 2","October 2016","50","0.85","0"
"SCA","11331","VMM UK - Axiom - Only Motors 2","May 2016","217","3.91","0"
"Birds Eye","11331","VMM UK - Axiom - Only Motors 2","October 2016","49","0.78","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","May 2016","27","0.58","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","July 2016","4","0.09","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","September 2016","9","0.19","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","October 2016","8","0.17","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","November 2016","8","0.17","0"
"RBS","11332","VMM UK - Axiom - Only Motors 3","December 2016","15","0.32","0"
"Costa Coffee","11332","VMM UK - Axiom - Only Motors 3","October 2016","1","0.02","0"
"Mercedes UK","11332","VMM UK - Axiom - Only Motors 3","May 2016","112","2.07","0"
"Mercedes UK","11332","VMM UK - Axiom - Only Motors 3","August 2016","2","0.04","0"
"Mercedes UK","11332","VMM UK - Axiom - Only Motors 3","September 2016","2","0.04","0"
"Toyota","11332","VMM UK - Axiom - Only Motors 3","May 2016","1","0.03","1"
"Toyota","11332","VMM UK - Axiom - Only Motors 3","June 2016","2","0.06","2"
"Molson Coors","11332","VMM UK - Axiom - Only Motors 3","May 2016","116","2.20","0"
"Molson Coors","11332","VMM UK - Axiom - Only Motors 3","June 2016","5","0.09","0"
"Molson Coors","11332","VMM UK - Axiom - Only Motors 3","July 2016","85","1.53","0"
"Molson Coors","11332","VMM UK - Axiom - Only Motors 3","August 2016","5","0.09","0"
"Molson Coors","11332","VMM UK - Axiom - Only Motors 3","September 2016","35","0.72","0"
"Molson Coors","11332","VMM UK - Axiom - Only Motors 3","October 2016","60","1.36","0"
"Molson Coors","11332","VMM UK - Axiom - Only Motors 3","November 2016","14","0.29","0"
"Lexus","11332","VMM UK - Axiom - Only Motors 3","August 2016","1","0.02","0"
"Lexus","11332","VMM UK - Axiom - Only Motors 3","September 2016","121","2.78","0"
"E One","11332","VMM UK - Axiom - Only Motors 3","September 2016","71","1.78","1"
"E One","11332","VMM UK - Axiom - Only Motors 3","October 2016","4","0.10","0"
"E One","11332","VMM UK - Axiom - Only Motors 3","November 2016","94","2.14","0"
"Aviva","11332","VMM UK - Axiom - Only Motors 3","May 2016","173","2.59","0"
"Aviva","11332","VMM UK - Axiom - Only Motors 3","October 2016","16","0.35","0"
"Aviva","11332","VMM UK - Axiom - Only Motors 3","November 2016","6","0.14","0"
"Omega Pharma","11332","VMM UK - Axiom - Only Motors 3","May 2016","1,705","27.28","1"
"Omega Pharma","11332","VMM UK - Axiom - Only Motors 3","June 2016","6","0.10","0"
"Omega Pharma","11332","VMM UK - Axiom - Only Motors 3","July 2016","1,152","18.46","1"
"Omega Pharma","11332","VMM UK - Axiom - Only Motors 3","August 2016","26","0.42","2"
"Omega Pharma","11332","VMM UK - Axiom - Only Motors 3","September 2016","78","1.31","1"
"Omega Pharma","11332","VMM UK - Axiom - Only Motors 3","October 2016","48","0.82","0"
"Omega Pharma","11332","VMM UK - Axiom - Only Motors 3","November 2016","1","0.02","0"
"SCA","11332","VMM UK - Axiom - Only Motors 3","May 2016","382","6.88","1"
"Birds Eye","11332","VMM UK - Axiom - Only Motors 3","October 2016","32","0.51","0"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","May 2016","365,740","7,725.82","47"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","June 2016","44,023","928.26","14"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","July 2016","12,239","281.50","11"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","September 2016","7,043","164.10","2"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","October 2016","131,249","2,910.55","116"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","November 2016","297,259","6,253.51","538"
"RBS","11363","AOD UK - Perform RON Eplayer VAST","December 2016","1,821","45.53","4"
"Costa Coffee","11363","AOD UK - Perform RON Eplayer VAST","October 2016","11,262","180.19","5"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","May 2016","1,110,056","20,434.26","333"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","June 2016","298,833","5,564.65","105"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","July 2016","750,719","13,812.08","427"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","August 2016","385,209","7,087.05","244"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","September 2016","529,512","10,586.16","287"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","October 2016","1,654,256","31,713.50","1,701"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","November 2016","156,237","3,336.60","176"
"Mercedes UK","11363","AOD UK - Perform RON Eplayer VAST","December 2016","193,799","4,263.58","199"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","May 2016","1,794,039","33,712.11","332"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","June 2016","1,864,823","34,406.94","918"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","July 2016","413,057","7,760.03","251"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","August 2016","80,449","1,562.32","103"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","September 2016","173,454","3,295.62","142"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","October 2016","424,252","8,460.73","613"
"Molson Coors","11363","AOD UK - Perform RON Eplayer VAST","November 2016","240,680","4,857.94","430"
"Aviva","11363","AOD UK - Perform RON Eplayer VAST","August 2016","20,024","300.36","0"
"Aviva","11363","AOD UK - Perform RON Eplayer VAST","September 2016","1,504","22.56","0"
"Aviva","11363","AOD UK - Perform RON Eplayer VAST","October 2016","37,944","812.97","17"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","May 2016","342,865","5,828.70","48"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","June 2016","164,789","2,814.63","29"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","July 2016","66,911","1,137.49","28"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","August 2016","215,521","3,649.68","98"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","September 2016","54,883","928.50","10"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","October 2016","55,567","944.09","23"
"Omega Pharma","11363","AOD UK - Perform RON Eplayer VAST","November 2016","31,066","527.53","9"
"Swarovski","11363","AOD UK - Perform RON Eplayer VAST","November 2016","403,097","7,255.74","345"
"Swarovski","11363","AOD UK - Perform RON Eplayer VAST","December 2016","427,983","7,703.69","55"
"SCA","11363","AOD UK - Perform RON Eplayer VAST","May 2016","33,268","598.82","7"
"Birds Eye","11363","AOD UK - Perform RON Eplayer VAST","September 2016","307,700","4,923.20","59"
"Birds Eye","11363","AOD UK - Perform RON Eplayer VAST","October 2016","1,428,565","22,857.04","821"
"Birds Eye","11363","AOD UK - Perform RON Eplayer VAST","November 2016","402,849","6,445.58","247"
"Birds Eye","11363","AOD UK - Perform RON Eplayer VAST","December 2016","82,122","1,313.95","66"
"E One","11388","VMX UK - Teads IN READ (RON)","September 2016","46,204","1,155.10","122"
"E One","11388","VMX UK - Teads IN READ (RON)","October 2016","18,616","465.40","60"
"E One","11388","VMX UK - Teads IN READ (RON)","November 2016","2,666","58.65","1"
"Toyota","11535","VMM UK - Rubicon RTB InMobi Mobile App","May 2016","1,430","36.46","3"
"Molson Coors","11535","VMM UK - Rubicon RTB InMobi Mobile App","May 2016","573","10.89","3"
"Molson Coors","11535","VMM UK - Rubicon RTB InMobi Mobile App","June 2016","32,382","588.74","147"
"Molson Coors","11535","VMM UK - Rubicon RTB InMobi Mobile App","August 2016","4","0.08","0"
"Molson Coors","11535","VMM UK - Rubicon RTB InMobi Mobile App","September 2016","66","1.25","0"
"Molson Coors","11535","VMM UK - Rubicon RTB InMobi Mobile App","October 2016","3","0.06","0"
"Lexus","11535","VMM UK - Rubicon RTB InMobi Mobile App","August 2016","1","0.02","0"
"Lexus","11535","VMM UK - Rubicon RTB InMobi Mobile App","September 2016","77","1.77","0"
"E One","11535","VMM UK - Rubicon RTB InMobi Mobile App","September 2016","427","10.67","1"
"E One","11535","VMM UK - Rubicon RTB InMobi Mobile App","October 2016","117","2.92","0"
"Aviva","11535","VMM UK - Rubicon RTB InMobi Mobile App","August 2016","1","0.01","0"
"Aviva","11535","VMM UK - Rubicon RTB InMobi Mobile App","September 2016","17","0.25","0"
"Aviva","11535","VMM UK - Rubicon RTB InMobi Mobile App","October 2016","9","0.18","0"
"Omega Pharma","11535","VMM UK - Rubicon RTB InMobi Mobile App","September 2016","91","1.46","0"
"Omega Pharma","11535","VMM UK - Rubicon RTB InMobi Mobile App","October 2016","3","0.05","0"
"Birds Eye","11535","VMM UK - Rubicon RTB InMobi Mobile App","September 2016","14","0.22","1"
"Birds Eye","11535","VMM UK - Rubicon RTB InMobi Mobile App","October 2016","2","0.03","0"
"RBS","11687","VMM UK - Wishbone PMP","May 2016","306","6.45","2"
"RBS","11687","VMM UK - Wishbone PMP","June 2016","16","0.34","0"
"RBS","11687","VMM UK - Wishbone PMP","July 2016","3","0.07","0"
"RBS","11687","VMM UK - Wishbone PMP","October 2016","59","1.24","0"
"RBS","11687","VMM UK - Wishbone PMP","November 2016","2,869","60.25","21"
"Costa Coffee","11687","VMM UK - Wishbone PMP","October 2016","387","6.19","1"
"Toyota","11687","VMM UK - Wishbone PMP","May 2016","979","24.92","7"
"Toyota","11687","VMM UK - Wishbone PMP","June 2016","3,112","79.30","71"
"Omega Pharma","11687","VMM UK - Wishbone PMP","May 2016","16","0.27","0"
"Omega Pharma","11687","VMM UK - Wishbone PMP","June 2016","2","0.03","0"
"Omega Pharma","11687","VMM UK - Wishbone PMP","July 2016","5","0.08","0"
"Omega Pharma","11687","VMM UK - Wishbone PMP","August 2016","2","0.03","0"
"Omega Pharma","11687","VMM UK - Wishbone PMP","October 2016","463","7.41","5"
"Omega Pharma","11687","VMM UK - Wishbone PMP","November 2016","3","0.05","0"
"SCA","11687","VMM UK - Wishbone PMP","May 2016","208","3.74","0"
"Birds Eye","11687","VMM UK - Wishbone PMP","October 2016","105","1.68","0"
"Birds Eye","11687","VMM UK - Wishbone PMP","November 2016","1,571","25.14","16"
"RBS","11752","VMM UK - 90 Min Mobile","July 2016","1,578","36.29","2"
"RBS","11752","VMM UK - 90 Min Mobile","September 2016","8","0.17","0"
"RBS","11752","VMM UK - 90 Min Mobile","October 2016","201","4.29","0"
"RBS","11752","VMM UK - 90 Min Mobile","November 2016","1,156","24.44","8"
"RBS","11752","VMM UK - 90 Min Mobile","December 2016","36","0.78","0"
"Costa Coffee","11752","VMM UK - 90 Min Mobile","October 2016","134","2.14","0"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","July 2016","15,612","284.38","16"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","August 2016","174,043","3,248.85","851"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","September 2016","804","15.99","6"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","October 2016","866","17.11","4"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","November 2016","308","6.05","1"
"Mercedes UK","11752","VMM UK - 90 Min Mobile","December 2016","17","0.37","0"
"Molson Coors","11752","VMM UK - 90 Min Mobile","July 2016","7,776","147.74","8"
"Molson Coors","11752","VMM UK - 90 Min Mobile","August 2016","48,703","925.36","261"
"Molson Coors","11752","VMM UK - 90 Min Mobile","September 2016","534","10.15","5"
"Molson Coors","11752","VMM UK - 90 Min Mobile","October 2016","911","17.31","10"
"Molson Coors","11752","VMM UK - 90 Min Mobile","November 2016","1,526","31.17","8"
"Molson Coors","11752","VMM UK - 90 Min Mobile","December 2016","1","0.02","0"
"Aviva","11752","VMM UK - 90 Min Mobile","August 2016","29,131","436.96","76"
"Aviva","11752","VMM UK - 90 Min Mobile","September 2016","3","0.05","0"
"Aviva","11752","VMM UK - 90 Min Mobile","October 2016","270","5.47","4"
"Omega Pharma","11752","VMM UK - 90 Min Mobile","July 2016","60,055","980.86","144"
"Omega Pharma","11752","VMM UK - 90 Min Mobile","August 2016","51,954","842.34","167"
"Omega Pharma","11752","VMM UK - 90 Min Mobile","September 2016","890","14.24","8"
"Omega Pharma","11752","VMM UK - 90 Min Mobile","October 2016","706","11.32","7"
"Omega Pharma","11752","VMM UK - 90 Min Mobile","November 2016","85","1.41","0"
"Birds Eye","11752","VMM UK - 90 Min Mobile","September 2016","1,370","21.92","4"
"Birds Eye","11752","VMM UK - 90 Min Mobile","October 2016","2,616","41.86","4"
"Birds Eye","11752","VMM UK - 90 Min Mobile","November 2016","24,972","399.55","55"
"Birds Eye","11752","VMM UK - 90 Min Mobile","December 2016","9","0.14","0"
"RBS","11756","VMM UK - Snack Media NFL","October 2016","517","12.93","4"
"RBS","11756","VMM UK - Snack Media NFL","November 2016","6,218","154.95","141"
"RBS","11756","VMM UK - Snack Media NFL","December 2016","936","23.22","22"
"Costa Coffee","11756","VMM UK - Snack Media NFL","October 2016","2,646","42.34","13"
"Molson Coors","11756","VMM UK - Snack Media NFL","May 2016","56","1.06","0"
"Molson Coors","11756","VMM UK - Snack Media NFL","June 2016","3,963","71.38","19"
"Molson Coors","11756","VMM UK - Snack Media NFL","July 2016","6,247","112.45","39"
"Molson Coors","11756","VMM UK - Snack Media NFL","October 2016","20,217","384.12","177"
"Molson Coors","11756","VMM UK - Snack Media NFL","November 2016","19,191","364.63","161"
"Aviva","11756","VMM UK - Snack Media NFL","May 2016","13","0.19","0"
"Aviva","11756","VMM UK - Snack Media NFL","June 2016","4","0.06","0"
"Aviva","11756","VMM UK - Snack Media NFL","August 2016","27,855","417.82","33"
"Aviva","11756","VMM UK - Snack Media NFL","September 2016","12,364","185.46","86"
"Aviva","11756","VMM UK - Snack Media NFL","October 2016","34","0.77","0"
"Omega Pharma","11756","VMM UK - Snack Media NFL","May 2016","276","4.42","2"
"Omega Pharma","11756","VMM UK - Snack Media NFL","June 2016","437","6.99","2"
"Omega Pharma","11756","VMM UK - Snack Media NFL","July 2016","23,325","373.20","168"
"Omega Pharma","11756","VMM UK - Snack Media NFL","August 2016","9,143","146.29","65"
"Omega Pharma","11756","VMM UK - Snack Media NFL","September 2016","50,142","802.27","420"
"Omega Pharma","11756","VMM UK - Snack Media NFL","October 2016","1,116","17.86","6"
"Omega Pharma","11756","VMM UK - Snack Media NFL","November 2016","11,832","193.44","260"
"Birds Eye","11756","VMM UK - Snack Media NFL","September 2016","4,432","70.91","38"
"Birds Eye","11756","VMM UK - Snack Media NFL","October 2016","2,474","39.58","9"
"Birds Eye","11756","VMM UK - Snack Media NFL","November 2016","30,097","481.55","587"
"Birds Eye","11756","VMM UK - Snack Media NFL","December 2016","5,632","90.11","130"
"RBS","11783","VMM UK - Ladbible Mobile Fixed Price","May 2016","206","4.36","2"
"RBS","11783","VMM UK - Ladbible Mobile Fixed Price","June 2016","8","0.17","0"
"Mercedes UK","11783","VMM UK - Ladbible Mobile Fixed Price","May 2016","6","0.11","0"
"Molson Coors","11783","VMM UK - Ladbible Mobile Fixed Price","May 2016","886","16.61","8"
"Molson Coors","11783","VMM UK - Ladbible Mobile Fixed Price","June 2016","78,249","1,411.71","90"
"Molson Coors","11783","VMM UK - Ladbible Mobile Fixed Price","July 2016","2,563","46.16","1"
"SCA","11783","VMM UK - Ladbible Mobile Fixed Price","May 2016","708","12.74","0"
"RBS","12235","VMM UK - Scripps Network GTD","May 2016","129","2.77","6"
"RBS","12235","VMM UK - Scripps Network GTD","June 2016","100","2.16","2"
"RBS","12235","VMM UK - Scripps Network GTD","July 2016","50","1.15","1"
"RBS","12235","VMM UK - Scripps Network GTD","September 2016","1","0.03","0"
"RBS","12235","VMM UK - Scripps Network GTD","October 2016","10","0.25","1"
"Toyota","12235","VMM UK - Scripps Network GTD","May 2016","179","4.56","3"
"Toyota","12235","VMM UK - Scripps Network GTD","June 2016","4,012","101.47","160"
"Molson Coors","12235","VMM UK - Scripps Network GTD","May 2016","359","6.80","12"
"Molson Coors","12235","VMM UK - Scripps Network GTD","June 2016","19,107","345.60","545"
"Molson Coors","12235","VMM UK - Scripps Network GTD","July 2016","611","11.28","17"
"Molson Coors","12235","VMM UK - Scripps Network GTD","September 2016","9","0.21","0"
"E One","12235","VMM UK - Scripps Network GTD","July 2016","48","1.10","1"
"Aviva","12235","VMM UK - Scripps Network GTD","May 2016","25","0.37","0"
"Aviva","12235","VMM UK - Scripps Network GTD","June 2016","3","0.04","1"
"Omega Pharma","12235","VMM UK - Scripps Network GTD","May 2016","139","2.26","2"
"Omega Pharma","12235","VMM UK - Scripps Network GTD","June 2016","400","6.87","9"
"Omega Pharma","12235","VMM UK - Scripps Network GTD","July 2016","20","0.33","1"
"Vemedia","12235","VMM UK - Scripps Network GTD","May 2016","29","0.43","0"
"RBS","12286","VMX UK - Unruly - News and Information - Infeed","May 2016","3","0.06","0"
"Molson Coors","12286","VMX UK - Unruly - News and Information - Infeed","May 2016","1,426","27.09","0"
"Molson Coors","12286","VMX UK - Unruly - News and Information - Infeed","June 2016","1","0.02","0"
"Molson Coors","12286","VMX UK - Unruly - News and Information - Infeed","July 2016","10","0.18","0"
"Omega Pharma","12286","VMX UK - Unruly - News and Information - Infeed","June 2016","8","0.13","0"
"Omega Pharma","12286","VMX UK - Unruly - News and Information - Infeed","July 2016","1","0.02","0"
"RBS","12287","VMM UK - Unruly - Entertainment - InFeed","May 2016","10","0.21","0"
"Molson Coors","12287","VMM UK - Unruly - Entertainment - InFeed","May 2016","916","17.33","0"
"Molson Coors","12287","VMM UK - Unruly - Entertainment - InFeed","June 2016","1,837","33.64","0"
"Aviva","12287","VMM UK - Unruly - Entertainment - InFeed","May 2016","84","1.26","0"
"Omega Pharma","12287","VMM UK - Unruly - Entertainment - InFeed","June 2016","213","3.38","0"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","May 2016","187","3.99","0"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","June 2016","199","4.26","0"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","July 2016","129","2.97","0"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","September 2016","165","3.78","1"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","October 2016","1,294","27.32","2"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","November 2016","1,261","27.28","0"
"RBS","12363","VMM UK - Bloomberg Mid-Roll","December 2016","1,345","32.97","2"
"Costa Coffee","12363","VMM UK - Bloomberg Mid-Roll","October 2016","1,974","31.58","0"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","May 2016","3,484","62.98","5"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","June 2016","4,451","81.84","3"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","July 2016","11,863","217.46","9"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","August 2016","1,388","25.24","2"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","September 2016","12,465","246.60","4"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","October 2016","3,209","59.44","1"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","November 2016","6,142","128.72","10"
"Mercedes UK","12363","VMM UK - Bloomberg Mid-Roll","December 2016","6,503","143.07","8"
"Molson Coors","12363","VMM UK - Bloomberg Mid-Roll","May 2016","2,763","52.18","0"
"Molson Coors","12363","VMM UK - Bloomberg Mid-Roll","June 2016","231,415","4,185.60","235"
"Molson Coors","12363","VMM UK - Bloomberg Mid-Roll","July 2016","9,928","185.10","13"
"Molson Coors","12363","VMM UK - Bloomberg Mid-Roll","August 2016","229","4.35","0"
"Molson Coors","12363","VMM UK - Bloomberg Mid-Roll","September 2016","4,130","78.47","1"
"Molson Coors","12363","VMM UK - Bloomberg Mid-Roll","October 2016","3,782","72.49","5"
"Molson Coors","12363","VMM UK - Bloomberg Mid-Roll","November 2016","5,079","107.91","9"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","May 2016","23","0.34","0"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","June 2016","67","1.00","0"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","August 2016","164","2.46","0"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","September 2016","121","1.82","0"
"Aviva","12363","VMM UK - Bloomberg Mid-Roll","October 2016","917","20.71","0"
"Omega Pharma","12363","VMM UK - Bloomberg Mid-Roll","May 2016","119","1.92","0"
"Omega Pharma","12363","VMM UK - Bloomberg Mid-Roll","June 2016","2,853","46.22","3"
"Omega Pharma","12363","VMM UK - Bloomberg Mid-Roll","July 2016","1,577","25.96","1"
"Omega Pharma","12363","VMM UK - Bloomberg Mid-Roll","August 2016","28","0.47","0"
"Omega Pharma","12363","VMM UK - Bloomberg Mid-Roll","September 2016","402","6.54","1"
"SCA","12363","VMM UK - Bloomberg Mid-Roll","May 2016","191","3.44","0"
"Birds Eye","12363","VMM UK - Bloomberg Mid-Roll","September 2016","2,192","35.07","3"
"Birds Eye","12363","VMM UK - Bloomberg Mid-Roll","October 2016","1,144","18.30","0"
"Birds Eye","12363","VMM UK - Bloomberg Mid-Roll","November 2016","18,519","296.30","11"
"Birds Eye","12363","VMM UK - Bloomberg Mid-Roll","December 2016","8,848","141.57","5"
"Mercedes UK","12448","AOD UK - Perform NBA - Sticky","June 2016","35","0.63","0"
"Mercedes UK","12448","AOD UK - Perform NBA - Sticky","July 2016","11","0.20","1"
"Mercedes UK","12448","AOD UK - Perform NBA - Sticky","August 2016","22","0.40","1"
"Mercedes UK","12448","AOD UK - Perform NBA - Sticky","September 2016","26","0.52","1"
"Molson Coors","12448","AOD UK - Perform NBA - Sticky","May 2016","4","0.07","0"
"Molson Coors","12448","AOD UK - Perform NBA - Sticky","June 2016","1,048","18.95","25"
"Molson Coors","12448","AOD UK - Perform NBA - Sticky","July 2016","25","0.47","0"
"Aviva","12448","AOD UK - Perform NBA - Sticky","June 2016","1","0.01","0"
"Omega Pharma","12448","AOD UK - Perform NBA - Sticky","May 2016","1","0.02","0"
"Omega Pharma","12448","AOD UK - Perform NBA - Sticky","June 2016","21","0.34","2"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","May 2016","2,623","56.57","0"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","June 2016","9,914","210.89","0"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","July 2016","175","4.03","0"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","September 2016","22,883","482.96","1"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","October 2016","6,692","150.39","9"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","November 2016","8,391","187.69","6"
"RBS","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","December 2016","1,446","31.24","0"
"Costa Coffee","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","October 2016","14,591","233.46","7"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","May 2016","16,917","304.88","0"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","June 2016","10,743","198.92","0"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","July 2016","12,270","223.66","0"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","August 2016","15,452","278.80","0"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","September 2016","49,889","931.81","25"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","October 2016","41,355","822.93","12"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","November 2016","29,193","639.04","1"
"Mercedes UK","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","December 2016","467","10.27","0"
"Molson Coors","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","May 2016","118,800","2,255.37","2"
"Molson Coors","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","June 2016","762,577","13,962.26","3"
"Molson Coors","12459","VMM UK - The Telegraph - Mobile Web IOS non-click","July 2016","129,809","2,339.57","0"
