Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
21/06/2016,Mercedes-Benz_UK_Zenith,GBP,,265633,255,"87,584,163,160,313,300","58,653,561,628,652,600"
22/06/2016,Mercedes-Benz_UK_Zenith,GBP,,256075,309,"85,771,034,980,751,200","57,219,801,594,763,400"
23/06/2016,Mercedes-Benz_UK_Zenith,GBP,,227534,276,"75,814,109,170,418,300","50,575,527,680,301,500"
24/06/2016,Mercedes-Benz_UK_Zenith,GBP,,267565,269,"88,756,113,390,732,100","59,667,713,705,478,500"
25/06/2016,Mercedes-Benz_UK_Zenith,GBP,,263433,287,"88,527,297,166,209,600","59,374,193,618,087,000"
26/06/2016,Mercedes-Benz_UK_Zenith,GBP,,257664,257,"88,191,271,230,085,400","59,051,775,764,318,600"
27/06/2016,Mercedes-Benz_UK_Zenith,GBP,,258242,292,"87,810,082,919,095,100","58,585,842,911,413,000"
28/06/2016,Mercedes-Benz_UK_Zenith,GBP,,267598,285,"88,440,210,253,107,400","59,269,569,961,266,200"
29/06/2016,Mercedes-Benz_UK_Zenith,GBP,,267429,238,"88,628,825,223,868,700","59,468,167,740,103,300"
30/06/2016,Mercedes-Benz_UK_Zenith,GBP,,246905,266,"8,406,957,711,688,840","55,791,382,834,078,200"
01/07/2016,Mercedes-Benz_UK_Zenith,GBP,,264732,251,"87,313,032,206,604,400","57,986,984,365,178,800"
02/07/2016,Mercedes-Benz_UK_Zenith,GBP,,264404,266,"87,752,884,644,123,000","58,977,359,506,794,400"
03/07/2016,Mercedes-Benz_UK_Zenith,GBP,,264209,281,"88,421,781,828,457,300","59,446,493,106,688,300"
04/07/2016,Mercedes-Benz_UK_Zenith,GBP,,266501,282,"89,789,778,617,474,500","59,999,934,508,748,200"
05/07/2016,Mercedes-Benz_UK_Zenith,GBP,,268751,308,"90,530,910,476,173,300","60,554,524,474,326,100"
06/07/2016,Mercedes-Benz_UK_Zenith,GBP,,275651,269,"92,427,415,738,589,100","61,972,195,862,302,800"
07/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,62625,1169,"90,470,222,459,992,900","63,294,813,569,017,500"
07/07/2016,Entertainment One_UK_Zenith ,GBP,,17,0,"0,233775765133826","0,1635498148174"
07/07/2016,Mercedes-Benz_UK_Zenith,GBP,,267347,258,"89,638,460,860,180,100","60,132,265,601,362,500"
08/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,60665,1841,"91,770,979,644,932,900","64,206,387,880,854,000"
08/07/2016,Mercedes-Benz_UK_Zenith,GBP,,292100,263,"90,382,533,254,051,500","60,184,215,176,093,200"
09/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,62245,1889,"93,612,560,872,722,500","6,549,471,443,037,850"
09/07/2016,Mercedes-Benz_UK_Zenith,GBP,,291401,353,"89,529,268,898,893,800","59,678,472,743,973,800"
10/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,61456,3330,"92,423,731,854,246,300","64,662,966,083,460,700"
10/07/2016,Mercedes-Benz_UK_Zenith,GBP,,299003,374,"90,976,173,148,248,700","60,686,375,118,755,000"
11/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,61646,1328,"93,122,330,263,574,000","65,151,871,220,571,900"
11/07/2016,Mercedes-Benz_UK_Zenith,GBP,,376097,577,"11,388,942,934,085,600","75,340,884,709,438,300"
12/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,61836,1525,"93,005,591,846,858,600","6,507,018,491,809,850"
12/07/2016,Entertainment One_UK_Zenith ,GBP,,3,0,"0,044375979630316","0,031063172849999"
12/07/2016,Mercedes-Benz_UK_Zenith,GBP,,555847,917,"17,803,178,414,773,400","11,840,442,928,493,800"
13/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,63300,1605,"90,910,767,689,285,300","63,603,656,685,047,400"
13/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,0,0,0,0
13/07/2016,Mercedes-Benz_UK_Zenith,GBP,,562469,877,"19,109,277,816,406,900","12,759,577,399,978,300"
14/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,62533,2872,"90,867,616,757,266,000","63,573,589,262,278,000"
14/07/2016,Entertainment One_UK_Zenith ,GBP,,2,0,"0,02824532609803","0,019766328338862"
14/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,1,0,"0,004622327325258","0,003230236060402"
14/07/2016,Mercedes-Benz_UK_Zenith,GBP,,552907,850,"18,825,609,347,655,400","12,577,494,777,881,300"
15/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,64144,2622,"91,794,719,244,567,600","64,222,198,424,424,800"
15/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,3,0,"0,01409508295002","0,009850617860663"
15/07/2016,Mercedes-Benz_UK_Zenith,GBP,,574770,1001,"1,910,281,322,665,850","12,761,791,808,472,000"
16/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,64894,3444,"94,444,348,874,904,100","66,076,179,069,163,000"
16/07/2016,Mercedes-Benz_UK_Zenith,GBP,,572952,889,"19,112,348,922,853,600","12,773,772,495,739,100"
17/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,55203,2615,"80,188,179,616,285,000","56,102,053,001,816,700"
17/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,1,0,"0,004906107027724","0,003428903978031"
17/07/2016,Mercedes-Benz_UK_Zenith,GBP,,559857,914,"18,830,216,823,251,100","12,587,314,157,427,200"
18/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,0,7,0,0
18/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,1,0,"0,004855314733296","0,00339335148355"
18/07/2016,Mercedes-Benz_UK_Zenith,GBP,,563584,847,"18,780,230,829,498,700","12,555,360,459,947,200"
19/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,65658,1397,"90,695,718,750,813,600","6,345,188,919,250,660"
19/07/2016,Entertainment One_UK_Zenith ,GBP,,2,0,"0,02680722248214","0,01876504795"
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,113,0,"0,223199791787576","0,15563591825925"
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,2468,11,"12,134,301,013,329,300","848,081,821,082,595"
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,25,0,"0,168691907249253","0,117950686256975"
19/07/2016,Mercedes-Benz_UK_Zenith,GBP,,552869,872,"18,013,543,210,631,900","11,966,286,385,150,800"
20/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,64272,1477,"91,105,828,810,229,900","63,739,309,986,606,500"
20/07/2016,Entertainment One_UK_Zenith ,GBP,,1,0,"0,013558831055886","0,00949117780028"
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,116,0,"0,207556208771119","0,144662637159876"
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,7088,27,"35,219,247,714,490,700","24,615,163,817,080,000"
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,85,0,"0,571102433732703","0,399312347479202"
20/07/2016,Mercedes-Benz_UK_Zenith,GBP,,517061,775,"16,070,604,707,593,100","10,614,664,691,267,500"
21/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,92482,2306,"12,994,730,213,011,300","90,913,570,909,309,000"
21/07/2016,Entertainment One_UK_Zenith ,GBP,,1,0,"0,013425430143611","0,00939779720044"
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,39920,119,"12,827,905,711,344,700","89,581,623,050,860,700"
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,7622,19,"37,414,539,287,274,100","26,149,356,821,702,400"
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,5717,0,"35,017,630,651,315,500","2,448,172,983,875,070"
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,4866,113,"64,988,425,371,795,100","45,491,878,881,119,000"
21/07/2016,Mercedes-Benz_UK_Zenith,GBP,,522897,767,"16,086,827,119,035,300","10,609,001,863,723,600"
22/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,131276,4111,"18,521,551,625,073,000","12,958,051,586,964,200"
22/07/2016,Entertainment One_UK_Zenith ,GBP,,12,0,"0,167183595028788","0,117028467953317"
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,45634,122,"14,719,715,069,955,800","10,279,362,196,044,300"
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,7377,21,"36,400,393,127,878,600","25,440,764,482,923,800"
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,5326,1,"35,866,326,665,719,200","25,077,900,190,104,000"
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,4306,126,"66,778,715,786,325,200","46,745,081,651,211,000"
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,14656,52,"74,210,683,411,662,400","51,868,981,306,215,800"
22/07/2016,Mercedes-Benz_UK_Zenith,GBP,,1030169,1603,"33,293,515,126,523,000","2,204,433,659,762,710"
23/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,255,25,"3,635,583,658,775,380","2,543,542,107,997,350"
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,41901,120,"14,015,165,939,727,900","97,879,744,064,033,000"
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,5819,15,"3,517,068,737,673,280","24,588,024,322,444,600"
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4671,0,"36,946,552,181,574,000","25,837,333,109,549,700"
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3995,125,"66,649,332,150,325,400","46,654,513,143,596,400"
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,16189,44,"82,656,440,072,557,900","57,772,003,996,521,900"
23/07/2016,Mercedes-Benz_UK_Zenith,GBP,,1054062,1804,"34,152,967,574,737,300","22,681,039,393,419,300"
24/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,0,4,0,0
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,41633,101,"13,955,650,049,345,500","97,464,599,673,994,400"
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6007,15,"35,972,418,351,113,400","25,148,231,667,886,400"
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4603,1,"363,500,346,398,057","2,542,014,758,187,850"
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,4042,111,"66,710,088,592,008,500","46,697,042,635,125,200"
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,15781,44,"80,204,683,369,513,100","5,605,800,369,627,840"
24/07/2016,Mercedes-Benz_UK_Zenith,GBP,,988788,1601,"32,755,809,217,092,500","21,809,166,502,566,000"
25/07/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_RON_Floor_BidSwitch_TTD_AODWide_UK_320x480,0,1,0,0
25/07/2016,Entertainment One_UK_Zenith ,GBP,,0,2,0,0
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,41574,107,"1,399,220,416,310,300","97,721,365,669,337,000"
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6228,12,"35,382,600,016,530,600","24,734,252,661,795,400"
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4702,1,"36,735,174,753,870,300","25,689,276,821,771,200"
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,4123,120,"67,291,461,160,336,000","47,104,003,264,065,600"
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,29638,77,"14,976,031,680,275,100","10,467,248,582,332,900"
25/07/2016,Mercedes-Benz_UK_Zenith,GBP,,1001582,1469,"34,009,295,530,489,200","2,263,677,351,040,550"
26/07/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,41784,104,"13,950,627,295,432,500","97,429,073,162,226,500"
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6280,13,"36,982,470,139,640,200","25,853,859,214,281,200"
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4642,3,"36,477,354,276,179,400","25,509,109,669,241,300"
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3978,102,"66,012,227,687,866,700","4,620,854,020,495,480"
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,30552,81,"15,462,745,368,653,800","10,807,445,219,488,300"
26/07/2016,Mercedes-Benz_UK_Zenith,GBP,,994444,1631,"33,443,609,174,088,700","22,248,236,429,903,200"
27/07/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,42247,105,"14,112,323,562,143,900","98,558,295,694,092,400"
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6167,14,"35,168,949,726,209,600","24,584,982,026,996,900"
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4542,0,"36,254,916,597,220,800","2,535,392,581,777,030"
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3898,85,"6,598,091,330,370,030","4,618,662,014,513,510"
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,30557,50,"15,487,724,041,282,900","10,824,916,035,541,300"
27/07/2016,Mercedes-Benz_UK_Zenith,GBP,,854051,1336,"28,691,602,966,800,800","19,075,715,346,249,700"
28/07/2016,Entertainment One_UK_Zenith ,GBP,,0,4,0,0
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,42056,118,"1,404,339,226,280,130","98,078,076,741,517,900"
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6194,14,"35,266,991,120,599,500","24,653,657,884,426,000"
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4699,0,"36,214,651,318,908,300","25,325,039,178,707,000"
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3955,59,"65,812,650,244,574,600","46,068,836,052,627,300"
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,25624,35,"15,587,743,133,049,600","10,897,670,521,498,500"
28/07/2016,Mercedes-Benz_UK_Zenith,GBP,,985591,1500,"31,647,352,608,180,800","20,985,763,013,774,200"
29/07/2016,Entertainment One_UK_Zenith ,GBP,,0,2,0,0
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,41896,135,"13,999,337,032,392,900","97,769,969,526,351,700"
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6295,16,"37,640,726,869,404,900","2,631,463,647,898,520"
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4730,0,"37,432,842,789,147,100","26,177,535,964,867,100"
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3990,120,"65,703,965,031,619,000","45,992,756,435,131,800"
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,24542,48,"15,388,320,663,405,900","10,758,618,622,269,400"
29/07/2016,Mercedes-Benz_UK_Zenith,GBP,,865894,1184,"28,312,497,609,478,600","187,949,733,516,388"
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,43689,150,"13,932,290,103,075,000","97,292,043,690,642,600"
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6108,15,"35,811,824,897,793,800","25,035,563,005,700,100"
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4766,0,"37,464,602,366,567,200","26,199,692,214,427,200"
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3969,89,"65,839,380,024,821,900","46,087,546,891,035,700"
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,25337,52,"15,875,036,185,622,200","11,098,954,546,985,700"
30/07/2016,Mercedes-Benz_UK_Zenith,GBP,,943776,1317,"3,231,842,843,333,480","21,499,144,192,444,600"
31/07/2016,Entertainment One_UK_Zenith ,GBP,,0,4,0,0
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,43838,138,"14,004,467,864,922,600","97,796,417,271,488,800"
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6229,14,"35,232,479,394,527,300","24,629,359,508,414,100"
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4704,2,"36,521,967,262,652,400","2,554,016,935,155,430"
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3940,122,"65,244,903,696,445,200","45,671,413,633,867,200"
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,24727,52,"15,519,911,779,257,300","10,850,688,642,296,800"
31/07/2016,Mercedes-Benz_UK_Zenith,GBP,,999547,1472,"34,055,984,809,551,600","22,701,045,742,364,000"
01/08/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,43633,126,"13,909,275,887,550,800","97,131,263,616,114,500"
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6417,10,"36,681,563,089,155,400","25,642,724,874,194,700"
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4447,0,"35,380,979,101,611,700","24,742,864,459,093,900"
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3896,91,"65,991,406,775,220,700","46,193,965,572,151,100"
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,24697,56,"15,527,354,470,137,000","10,855,920,069,390,100"
01/08/2016,Mercedes-Benz_UK_Zenith,GBP,,1027047,1492,"33,026,008,518,937,700","2,191,703,798,731,640"
02/08/2016,Entertainment One_UK_Zenith ,GBP,,0,2,0,0
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,44223,148,"14,088,622,737,571,000","9,838,266,137,883,880"
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,6209,15,"3,760,544,237,876,660","26,290,427,438,195,500"
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4625,2,"36,208,331,388,397,900","25,320,963,622,090,900"
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,3988,85,"66,432,946,793,031,500","46,503,043,456,351,400"
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Numbate_Mercedes Audience_Floor: £5_SmartRTB_TheTradeDesk_Mercedes_UK_320x50,1159,8,"6,855,958,345,042,980","4,792,939,611,725,490"
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Xad_Mercedes Audience_Floor: £3.50_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,24611,45,"15,529,613,267,877,400","10,857,497,185,127,300"
02/08/2016,Mercedes-Benz_UK_Zenith,GBP,,503802,749,"16,019,187,673,335,500","10,586,699,733,651,800"
03/08/2016,COTY_UK_ZENITH,GBP,,98449,52,"44,761,329,970,883,300","24,995,492,674,121,100"
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,Millennial Media - Global - Auto Category - $1-1.60 CPM guidance,44661,119,"13,876,011,747,934,000","96,895,257,168,011,700"
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £3_Rubicon_TheTradeDesk_Mercedes_UK_320x50/300x50,5904,18,"35,296,946,694,325,700","24,676,526,555,144,300"
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £4_Rubicon_TheTradeDesk_Mercedes_UK_300x250,4774,1,"36,758,845,335,731,200","25,705,861,428,244,600"
03/08/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_InMobi_Mercedes CLA_Floor: £9_Rubicon_TheTradeDesk_Mercedes_UK_768x1024,4008,99,"66,241,468,684,445,100","4,636,900,883,596,530"
