"Advertiser","Placement ID","Placement Name","Date","Impressions","Spend","Clicks"
"Mercedes UK","13730","VMM UK - Bloomberg Pre-Roll","March 2017","1,060","23.32","6"
"Aviva","13730","VMM UK - Bloomberg Pre-Roll","January 2017","5,174","124.18","78"
"Aviva","13730","VMM UK - Bloomberg Pre-Roll","February 2017","117","1.75","0"
"Aviva","13767","VMM UK - Planet Knowledge GTD  - Tag 2","January 2017","49","1.18","0"
"Aviva","13767","VMM UK - Planet Knowledge GTD  - Tag 2","February 2017","36","0.63","0"
"Aviva","13767","VMM UK - Planet Knowledge GTD  - Tag 2","March 2017","17","0.26","0"
"Omega Pharma","13767","VMM UK - Planet Knowledge GTD  - Tag 2","January 2017","7,612","114.18","0"
"Omega Pharma","13767","VMM UK - Planet Knowledge GTD  - Tag 2","February 2017","173","2.59","0"
"John Frieda","14217","VMM UK - 65 Twenty Large GTD","February 2017","5","0.10","0"
"John Frieda","14217","VMM UK - 65 Twenty Large GTD","March 2017","39","0.77","4"
"RBS","14217","VMM UK - 65 Twenty Large GTD","January 2017","1","0.02","0"
"RBS","14217","VMM UK - 65 Twenty Large GTD","February 2017","69","1.45","4"
"RBS","14217","VMM UK - 65 Twenty Large GTD","March 2017","81","1.70","1"
"Costa Coffee","14217","VMM UK - 65 Twenty Large GTD","March 2017","164","2.30","5"
"Mercedes UK","14217","VMM UK - 65 Twenty Large GTD","January 2017","2","0.04","0"
"Mercedes UK","14217","VMM UK - 65 Twenty Large GTD","February 2017","7","0.15","0"
"Mercedes UK","14217","VMM UK - 65 Twenty Large GTD","March 2017","18","0.39","0"
"Toyota","14217","VMM UK - 65 Twenty Large GTD","February 2017","1","0.03","0"
"Toyota","14217","VMM UK - 65 Twenty Large GTD","March 2017","2","0.05","0"
"Lexus","14217","VMM UK - 65 Twenty Large GTD","January 2017","1","0.02","0"
"Lexus","14217","VMM UK - 65 Twenty Large GTD","February 2017","12","0.30","0"
"E One","14217","VMM UK - 65 Twenty Large GTD","February 2017","28","0.62","0"
"Aviva","14217","VMM UK - 65 Twenty Large GTD","February 2017","85","1.57","3"
"Aviva","14217","VMM UK - 65 Twenty Large GTD","March 2017","136","2.04","13"
"Omega Pharma","14217","VMM UK - 65 Twenty Large GTD","January 2017","12","0.18","0"
"Omega Pharma","14217","VMM UK - 65 Twenty Large GTD","February 2017","194","3.01","19"
"Omega Pharma","14217","VMM UK - 65 Twenty Large GTD","March 2017","66","0.99","1"
"SCA","14217","VMM UK - 65 Twenty Large GTD","February 2017","14","0.31","1"
"SCA","14217","VMM UK - 65 Twenty Large GTD","March 2017","43","1.00","1"
"Birds Eye","14217","VMM UK - 65 Twenty Large GTD","January 2017","1","0.02","0"
"Birds Eye","14217","VMM UK - 65 Twenty Large GTD","February 2017","21","0.38","0"
"Birds Eye","14217","VMM UK - 65 Twenty Large GTD","March 2017","9","0.16","0"
"RBS","14235","VMM UK - Global Radio","January 2017","164","3.44","7"
"RBS","14235","VMM UK - Global Radio","February 2017","1,091","22.91","36"
"RBS","14235","VMM UK - Global Radio","March 2017","10,256","215.38","135"
"Costa Coffee","14235","VMM UK - Global Radio","March 2017","1,471","20.59","28"
"Mercedes UK","14235","VMM UK - Global Radio","January 2017","321","7.06","9"
"Mercedes UK","14235","VMM UK - Global Radio","February 2017","3,058","67.28","142"
"Mercedes UK","14235","VMM UK - Global Radio","March 2017","17,729","385.33","853"
"Aviva","14235","VMM UK - Global Radio","January 2017","173","4.15","14"
"Aviva","14235","VMM UK - Global Radio","February 2017","614","9.34","23"
"Aviva","14235","VMM UK - Global Radio","March 2017","31,644","474.66","452"
"Omega Pharma","14235","VMM UK - Global Radio","January 2017","1,843","27.64","110"
"Omega Pharma","14235","VMM UK - Global Radio","February 2017","1,840","27.60","120"
"Omega Pharma","14235","VMM UK - Global Radio","March 2017","13,554","203.31","203"
"SCA","14235","VMM UK - Global Radio","February 2017","410","9.37","15"
"SCA","14235","VMM UK - Global Radio","March 2017","1,329","31.49","68"
"Birds Eye","14235","VMM UK - Global Radio","February 2017","62","1.12","1"
"RBS","14360","VMM UK - Spotify Desktop App_RTB","January 2017","142,285","2,987.99","470"
"RBS","14360","VMM UK - Spotify Desktop App_RTB","February 2017","129,364","2,716.64","311"
"RBS","14360","VMM UK - Spotify Desktop App_RTB","March 2017","206,777","4,342.32","451"
"Costa Coffee","14360","VMM UK - Spotify Desktop App_RTB","March 2017","74,917","1,048.43","209"
"Mercedes UK","14360","VMM UK - Spotify Desktop App_RTB","January 2017","190,227","4,184.99","564"
"Mercedes UK","14360","VMM UK - Spotify Desktop App_RTB","February 2017","76,092","1,674.02","189"
"Mercedes UK","14360","VMM UK - Spotify Desktop App_RTB","March 2017","205,109","4,361.46","759"
"Aviva","14360","VMM UK - Spotify Desktop App_RTB","January 2017","60,032","1,440.77","259"
"Aviva","14360","VMM UK - Spotify Desktop App_RTB","February 2017","76,116","1,407.34","253"
"Aviva","14360","VMM UK - Spotify Desktop App_RTB","March 2017","50,149","752.24","126"
"Omega Pharma","14360","VMM UK - Spotify Desktop App_RTB","January 2017","118,925","1,783.87","451"
"Omega Pharma","14360","VMM UK - Spotify Desktop App_RTB","February 2017","121,049","1,815.73","503"
"Omega Pharma","14360","VMM UK - Spotify Desktop App_RTB","March 2017","157,481","2,362.21","544"
"SCA","14360","VMM UK - Spotify Desktop App_RTB","February 2017","8,955","214.90","20"
"SCA","14360","VMM UK - Spotify Desktop App_RTB","March 2017","19,964","439.21","30"
"Birds Eye","14360","VMM UK - Spotify Desktop App_RTB","February 2017","59,586","1,072.55","116"
"RBS","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","January 2017","42,619","895.00","325"
"RBS","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","880","18.48","4"
"Mercedes UK","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","January 2017","198,892","4,375.62","1,321"
"Mercedes UK","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","48,607","1,069.35","280"
"Toyota","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","January 2017","121,431","3,249.47","931"
"Toyota","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","16,198","431.21","117"
"Lexus","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","January 2017","105,224","2,319.25","801"
"Lexus","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","39,456","886.85","318"
"E One","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","49,168","1,081.70","541"
"Aviva","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","January 2017","2,723","65.35","21"
"Aviva","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","2,643","44.65","16"
"Omega Pharma","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","January 2017","38,544","578.16","247"
"Omega Pharma","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","1,757","26.35","20"
"SCA","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","385","8.69","2"
"Birds Eye","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","January 2017","296,537","5,337.66","1,418"
"Birds Eye","14400","VMM UK - Northern & Shell - Dailyexpress.co.uk","February 2017","308","5.54","3"
"John Frieda","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","351","7.30","1"
"RBS","14401","VMM UK - Northern & Shell - ok.co.uk","January 2017","14,500","304.50","143"
"RBS","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","283","5.94","2"
"Lexus","14401","VMM UK - Northern & Shell - ok.co.uk","January 2017","51,742","1,138.32","427"
"Lexus","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","15,954","351.08","111"
"E One","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","10,639","234.06","86"
"Aviva","14401","VMM UK - Northern & Shell - ok.co.uk","January 2017","1,852","44.45","19"
"Aviva","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","685","11.86","1"
"Omega Pharma","14401","VMM UK - Northern & Shell - ok.co.uk","January 2017","11,307","169.60","101"
"Omega Pharma","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","542","8.13","5"
"SCA","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","157","3.56","1"
"Birds Eye","14401","VMM UK - Northern & Shell - ok.co.uk","January 2017","105,585","1,900.53","609"
"Birds Eye","14401","VMM UK - Northern & Shell - ok.co.uk","February 2017","120","2.16","1"
"Omega Pharma","14628","VMM UK - Vidzone - CTV - 2","February 2017","284","4.26","0"
"Omega Pharma","14628","VMM UK - Vidzone - CTV - 2","March 2017","135","2.02","0"
"SCA","14628","VMM UK - Vidzone - CTV - 2","February 2017","18","0.41","0"
"SCA","14628","VMM UK - Vidzone - CTV - 2","March 2017","5","0.12","0"
"RBS","14629","VMM UK - Vidzone - CTV - 3","February 2017","221","4.64","0"
"RBS","14629","VMM UK - Vidzone - CTV - 3","March 2017","137","2.88","0"
"Birds Eye","14629","VMM UK - Vidzone - CTV - 3","February 2017","17","0.31","0"
"RBS","14631","VMM UK - Vidzone - Mobile/Tablet - 1","January 2017","10","0.21","0"
"RBS","14631","VMM UK - Vidzone - Mobile/Tablet - 1","February 2017","50","1.05","1"
"RBS","14631","VMM UK - Vidzone - Mobile/Tablet - 1","March 2017","23","0.48","0"
"Costa Coffee","14631","VMM UK - Vidzone - Mobile/Tablet - 1","March 2017","21","0.29","0"
"Aviva","14631","VMM UK - Vidzone - Mobile/Tablet - 1","January 2017","32","0.77","1"
"Aviva","14631","VMM UK - Vidzone - Mobile/Tablet - 1","February 2017","128","1.93","4"
"Aviva","14631","VMM UK - Vidzone - Mobile/Tablet - 1","March 2017","61","0.92","2"
"Omega Pharma","14631","VMM UK - Vidzone - Mobile/Tablet - 1","January 2017","64","0.96","1"
"Omega Pharma","14631","VMM UK - Vidzone - Mobile/Tablet - 1","February 2017","120","1.80","4"
"Omega Pharma","14631","VMM UK - Vidzone - Mobile/Tablet - 1","March 2017","47","0.70","3"
"John Frieda","14642","VMM UK - Vungle Windows App","February 2017","281","4.50","3"
"John Frieda","14642","VMM UK - Vungle Windows App","March 2017","1,283","20.53","9"
"RBS","14642","VMM UK - Vungle Windows App","January 2017","4,523","94.98","47"
"RBS","14642","VMM UK - Vungle Windows App","February 2017","9,107","191.25","86"
"RBS","14642","VMM UK - Vungle Windows App","March 2017","20,442","429.28","133"
"Costa Coffee","14642","VMM UK - Vungle Windows App","March 2017","446","6.24","1"
"Aviva","14642","VMM UK - Vungle Windows App","February 2017","27","0.40","0"
"Aviva","14642","VMM UK - Vungle Windows App","March 2017","105","1.57","1"
"Omega Pharma","14642","VMM UK - Vungle Windows App","January 2017","17,989","269.83","154"
"Omega Pharma","14642","VMM UK - Vungle Windows App","February 2017","4,746","71.19","18"
"Omega Pharma","14642","VMM UK - Vungle Windows App","March 2017","58,705","880.57","555"
"Birds Eye","14642","VMM UK - Vungle Windows App","January 2017","284,658","5,123.84","1,720"
"Birds Eye","14642","VMM UK - Vungle Windows App","February 2017","2,650","47.70","16"
"RBS","15204","VMM UK - Time Inc Syndicated","January 2017","30,727","645.27","2"
"Mercedes UK","15204","VMM UK - Time Inc Syndicated","January 2017","187","4.11","0"
"Toyota","15204","VMM UK - Time Inc Syndicated","January 2017","63","1.65","0"
"Lexus","15204","VMM UK - Time Inc Syndicated","January 2017","1","0.02","0"
"Lexus","15204","VMM UK - Time Inc Syndicated","February 2017","33","0.73","0"
"E One","15204","VMM UK - Time Inc Syndicated","February 2017","9,437","207.61","7"
"Aviva","15204","VMM UK - Time Inc Syndicated","January 2017","31,962","767.09","8"
"Aviva","15204","VMM UK - Time Inc Syndicated","February 2017","94","2.26","0"
"Omega Pharma","15204","VMM UK - Time Inc Syndicated","January 2017","99,239","1,488.58","7"
"Birds Eye","15204","VMM UK - Time Inc Syndicated","January 2017","1,179","21.22","0"
"RBS","15511","VMM UK - Global Radio VAST Wrapper","January 2017","4","0.08","0"
"Toyota","15511","VMM UK - Global Radio VAST Wrapper","January 2017","5","0.13","0"
"Aviva","15511","VMM UK - Global Radio VAST Wrapper","February 2017","4","0.06","0"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","February 2017","119","1.78","1"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","March 2017","24","0.36","0"
"RBS","15515","Vivaki UK - RBS Deal ID - LoopMe Pre-roll (PR-23-20160315)","January 2017","32,222","805.55","473"
"RBS","15516","Vivaki UK - RBS Deal ID - LoopMe Native (13-20160315)","January 2017","15,878","396.95","278"
"John Frieda","15656","VMM UK - Sports New Media - Guaranteed","February 2017","300","7.32","2"
"John Frieda","15656","VMM UK - Sports New Media - Guaranteed","March 2017","7,132","127.12","38"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","January 2017","112,665","2,365.97","801"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","February 2017","2","0.04","0"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","March 2017","18,684","392.36","92"
"Costa Coffee","15656","VMM UK - Sports New Media - Guaranteed","March 2017","7,155","100.13","23"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","January 2017","175,534","3,861.75","956"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","February 2017","2,117","46.57","8"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","March 2017","134,322","2,924.36","617"
"Toyota","15656","VMM UK - Sports New Media - Guaranteed","January 2017","103,195","2,741.47","574"
"Toyota","15656","VMM UK - Sports New Media - Guaranteed","February 2017","22,777","611.45","97"
"Toyota","15656","VMM UK - Sports New Media - Guaranteed","March 2017","46,003","1,210.69","204"
"Lexus","15656","VMM UK - Sports New Media - Guaranteed","January 2017","9,211","202.84","57"
"Lexus","15656","VMM UK - Sports New Media - Guaranteed","February 2017","17,468","386.18","97"
"E One","15656","VMM UK - Sports New Media - Guaranteed","February 2017","764","16.81","2"
"Aviva","15656","VMM UK - Sports New Media - Guaranteed","January 2017","67,767","1,626.41","425"
"Aviva","15656","VMM UK - Sports New Media - Guaranteed","February 2017","572","13.73","2"
"Aviva","15656","VMM UK - Sports New Media - Guaranteed","March 2017","32,495","487.42","153"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","January 2017","298,185","4,472.77","2,115"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","February 2017","4,024","60.36","20"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","March 2017","18,198","272.97","80"
"Birds Eye","15656","VMM UK - Sports New Media - Guaranteed","January 2017","429,829","7,736.92","1,961"
"Birds Eye","15656","VMM UK - Sports New Media - Guaranteed","February 2017","44","0.79","0"
"Birds Eye","15656","VMM UK - Sports New Media - Guaranteed","March 2017","23,742","427.36","91"
"Omega Pharma","16003","VMM UK – Vungle Music Apps","January 2017","637","9.55","8"
"Omega Pharma","16003","VMM UK – Vungle Music Apps","February 2017","4,607","69.10","70"
"Birds Eye","16003","VMM UK – Vungle Music Apps","January 2017","1,770","31.86","5"
"John Frieda","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","1,537","35.54","14"
"John Frieda","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","2,661","66.45","16"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","January 2017","35,975","755.48","566"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","398","8.36","8"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","540","11.34","10"
"Costa Coffee","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","1,366","19.12","12"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","January 2017","82,603","1,817.27","1,107"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","1,860","40.92","24"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","10,514","229.56","152"
"Toyota","16190","VMM UK - Trinity Mirror Desktop GTD","January 2017","79,062","2,098.43","1,083"
"Toyota","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","2,259","59.88","38"
"Lexus","16190","VMM UK - Trinity Mirror Desktop GTD","January 2017","55,746","1,226.75","860"
"Lexus","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","11,092","245.30","172"
"E One","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","4,537","99.81","101"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","January 2017","19,632","471.17","257"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","24,187","375.31","276"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","3,195","47.92","36"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","January 2017","51,481","772.21","750"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","2,029","30.43","33"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","23","0.34","0"
"SCA","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","1,276","28.12","7"
"SCA","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","22,663","521.37","185"
"Birds Eye","16190","VMM UK - Trinity Mirror Desktop GTD","January 2017","111,355","2,004.39","1,296"
"Birds Eye","16190","VMM UK - Trinity Mirror Desktop GTD","February 2017","418","7.52","3"
"Birds Eye","16190","VMM UK - Trinity Mirror Desktop GTD","March 2017","330","5.94","1"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","January 2017","412,671","11,402.10","936"
"RBS","16482","VMM UK - Vintage TV Mobile App","January 2017","257","5.40","4"
"RBS","16482","VMM UK - Vintage TV Mobile App","February 2017","120","2.52","2"
"RBS","16482","VMM UK - Vintage TV Mobile App","March 2017","60","1.26","2"
"E One","16482","VMM UK - Vintage TV Mobile App","February 2017","25","0.55","0"
"Aviva","16482","VMM UK - Vintage TV Mobile App","January 2017","347","8.33","7"
"Aviva","16482","VMM UK - Vintage TV Mobile App","February 2017","100","2.40","2"
"Birds Eye","16482","VMM UK - Vintage TV Mobile App","January 2017","173","3.11","0"
"Birds Eye","16482","VMM UK - Vintage TV Mobile App","February 2017","51","0.92","2"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","January 2017","987","21.71","2"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","February 2017","57,021","1,254.46","17"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","March 2017","6,347","139.63","2"
"Aviva","16821","VMM UK - Sports New Media - Mobile","February 2017","891","13.36","1"
"Omega Pharma","16821","VMM UK - Sports New Media - Mobile","January 2017","1,081","16.21","0"
"Omega Pharma","16821","VMM UK - Sports New Media - Mobile","February 2017","2,281","34.21","0"
"Birds Eye","16821","VMM UK - Sports New Media - Mobile","February 2017","7,010","126.18","1"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","January 2017","97,619","2,697.21","161"
"RBS","19945","Vivaki UK - C4 FF - Advertiser 30"" -  RBS CUA July 2016 Scotland","January 2017","162,230","4,482.41","343"
"John Frieda","21599","VMX UK - The Outplay - Instream pre-roll","February 2017","12","0.19","1"
"RBS","21599","VMX UK - The Outplay - Instream pre-roll","February 2017","77","1.62","6"
"RBS","21599","VMX UK - The Outplay - Instream pre-roll","March 2017","4","0.08","0"
"Aviva","21599","VMX UK - The Outplay - Instream pre-roll","February 2017","92","1.38","6"
"Aviva","21599","VMX UK - The Outplay - Instream pre-roll","March 2017","3","0.04","0"
"Omega Pharma","21599","VMX UK - The Outplay - Instream pre-roll","February 2017","96","1.44","10"
"John Frieda","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","5,508","137.13","27"
"John Frieda","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","March 2017","8,024","200.59","52"
"RBS","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","January 2017","2","0.04","0"
"RBS","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","417","8.76","1"
"RBS","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","March 2017","1,121","23.54","7"
"Mercedes UK","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","January 2017","122","2.68","0"
"Mercedes UK","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","4,629","101.84","19"
"Mercedes UK","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","March 2017","16,314","347.70","66"
"E One","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","38,953","856.97","262"
"Aviva","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","January 2017","28,112","627.18","226"
"Aviva","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","33,467","745.28","429"
"Aviva","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","March 2017","6","0.09","0"
"Omega Pharma","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","21,492","340.72","94"
"Omega Pharma","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","March 2017","6,922","103.83","62"
"SCA","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","64","1.49","0"
"SCA","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","March 2017","64","1.46","1"
"Birds Eye","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","January 2017","394","7.09","1"
"Birds Eye","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","February 2017","17,387","312.97","67"
"Birds Eye","21965","VMX UK - Viewster ROS Mobile Web VPAID JS","March 2017","585","10.53","5"
"Costa Coffee","22132","VMM UK - Spot Xchange - ESI","March 2017","4","0.06","0"
"Mercedes UK","22132","VMM UK - Spot Xchange - ESI","February 2017","22,420","493.24","326"
"Mercedes UK","22132","VMM UK - Spot Xchange - ESI","March 2017","6,019","132.42","90"
"Toyota","22132","VMM UK - Spot Xchange - ESI","January 2017","14,751","391.81","414"
"Toyota","22132","VMM UK - Spot Xchange - ESI","February 2017","45,676","1,219.06","591"
"Toyota","22132","VMM UK - Spot Xchange - ESI","March 2017","38,776","1,041.58","384"
"Aviva","22132","VMM UK - Spot Xchange - ESI","February 2017","17,127","410.54","222"
"Aviva","22132","VMM UK - Spot Xchange - ESI","March 2017","2","0.03","0"
"Omega Pharma","22132","VMM UK - Spot Xchange - ESI","February 2017","1","0.01","0"
"Omega Pharma","22132","VMM UK - Spot Xchange - ESI","March 2017","113","1.69","0"
"Birds Eye","22132","VMM UK - Spot Xchange - ESI","February 2017","87","1.57","2"
"Birds Eye","22132","VMM UK - Spot Xchange - ESI","March 2017","1,612","29.02","8"
"Birds Eye","22589","VMM UK - View TV - Only Motors - Mid Roll","March 2017","11","0.20","0"
"Omega Pharma","22605","VMM UK - 12Up Mobile Web","January 2017","717","10.75","8"
"Aviva","22628","VMM UK - Snack Media NFL - Mobile Web","February 2017","3","0.04","0"
"Omega Pharma","22628","VMM UK - Snack Media NFL - Mobile Web","March 2017","32","0.48","0"
"RBS","22964","VMM UK - View TV - Only Motors - GTD VAST 2 Linear test","March 2017","16","0.34","0"
"Mercedes UK","22964","VMM UK - View TV - Only Motors - GTD VAST 2 Linear test","March 2017","12","0.26","0"
"Aviva","22964","VMM UK - View TV - Only Motors - GTD VAST 2 Linear test","March 2017","1","0.02","0"
"RBS","22999","VMM UK - EA Apps - Third Presence","January 2017","43,020","903.42","3,728"
"RBS","22999","VMM UK - EA Apps - Third Presence","February 2017","5,371","112.79","215"
"RBS","22999","VMM UK - EA Apps - Third Presence","March 2017","63,694","1,337.57","1,942"
"Aviva","22999","VMM UK - EA Apps - Third Presence","January 2017","220","5.28","19"
"Aviva","22999","VMM UK - EA Apps - Third Presence","February 2017","37,905","568.57","3,458"
"Aviva","22999","VMM UK - EA Apps - Third Presence","March 2017","70,654","1,059.81","3,041"
"Omega Pharma","22999","VMM UK - EA Apps - Third Presence","January 2017","121,819","1,827.28","9,806"
"Omega Pharma","22999","VMM UK - EA Apps - Third Presence","February 2017","22,972","344.58","506"
"Omega Pharma","22999","VMM UK - EA Apps - Third Presence","March 2017","49,084","736.26","816"
"SCA","22999","VMM UK - EA Apps - Third Presence","February 2017","25,447","568.49","1,224"
"SCA","22999","VMM UK - EA Apps - Third Presence","March 2017","21,205","475.09","1,012"
"Birds Eye","22999","VMM UK - EA Apps - Third Presence","February 2017","9,272","166.90","599"
"RBS","23000","AOD UK - Zenith - Teads Deal ID - Natwest Q4 2016","January 2017","273,635","6,840.88","732"
"RBS","23000","AOD UK - Zenith - Teads Deal ID - Natwest Q4 2016","February 2017","306,852","7,671.30","563"
"RBS","23000","AOD UK - Zenith - Teads Deal ID - Natwest Q4 2016","March 2017","299,365","7,484.13","536"
"RBS","23008","AOD UK - Zenith - Teads Deal ID - RBS Q4 2016","January 2017","47,959","1,198.98","130"
"Mercedes UK","23220","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes Smart October 2016","January 2017","346,056","9,561.53","820"
"Mercedes UK","23220","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes Smart October 2016","February 2017","1,350,469","38,988.04","3,983"
"Mercedes UK","23220","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes Smart October 2016","March 2017","379,954","10,969.27","1,035"
"Mercedes UK","23228","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes - AUC October 2016","February 2017","166,187","4,797.82","504"
"Mercedes UK","23228","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes - AUC October 2016","March 2017","591,456","17,075.33","1,095"
"Mercedes UK","23298","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes E-Class Feb 2017","January 2017","219,495","6,064.65","663"
"Mercedes UK","23298","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes E-Class Feb 2017","February 2017","588,364","23,981.72","2,236"
"RBS","24266","Vivaki UK - Sky WEB","February 2017","1,305","27.41","22"
"Mercedes UK","24266","Vivaki UK - Sky WEB","February 2017","7,392","162.62","149"
"Lexus","24266","Vivaki UK - Sky WEB","February 2017","37,119","1,010.38","559"
"Aviva","24266","Vivaki UK - Sky WEB","February 2017","172","2.95","0"
"Omega Pharma","24266","Vivaki UK - Sky WEB","February 2017","174","2.61","4"
"SCA","24266","Vivaki UK - Sky WEB","February 2017","49","1.18","1"
"Birds Eye","24266","Vivaki UK - Sky WEB","February 2017","74","1.33","2"
"RBS","24267","Vivaki UK - Sky Mobile & Tablet APP","February 2017","3,715","78.02","28"
"Mercedes UK","24267","Vivaki UK - Sky Mobile & Tablet APP","February 2017","4,909","108.00","36"
"Lexus","24267","Vivaki UK - Sky Mobile & Tablet APP","February 2017","120,904","3,291.01","1,100"
"Aviva","24267","Vivaki UK - Sky Mobile & Tablet APP","February 2017","273","6.44","2"
"Omega Pharma","24267","Vivaki UK - Sky Mobile & Tablet APP","February 2017","3,222","48.33","26"
"SCA","24267","Vivaki UK - Sky Mobile & Tablet APP","February 2017","1","0.02","0"
"Birds Eye","24267","Vivaki UK - Sky Mobile & Tablet APP","February 2017","12","0.22","0"
"RBS","24354","Vivaki UK - C4 FF - Advertiser 30"" -  Natwest Brand Reposition Feb 2017","January 2017","943,023","26,055.73","1,879"
"RBS","24354","Vivaki UK - C4 FF - Advertiser 30"" -  Natwest Brand Reposition Feb 2017","February 2017","1,740,581","50,250.57","5,027"
"RBS","24354","Vivaki UK - C4 FF - Advertiser 30"" -  Natwest Brand Reposition Feb 2017","March 2017","1,307,018","37,733.61","2,442"
"Omega Pharma","24461","Vivaki UK - C4 FF - Omega Bronchostop - 30""","January 2017","217,044","5,996.93","684"
"Omega Pharma","24461","Vivaki UK - C4 FF - Omega Bronchostop - 30""","February 2017","19,656","543.10","104"
"Birds Eye","24721","Vivaki UK - C4 FF - Birds Eye 20"" - Peas","January 2017","492,576","11,565.68","2,698"
