impression_date,advertiser_name,deal_id,deal_name,Impressions,Clicks,Currency, Cost 
2017_08_21,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,70,0,GBP,£0.97
2017_08_21,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",7,0,GBP,£0.22
2017_08_21,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"5,411",64,GBP,£125.96
2017_08_21,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"2,338",3,GBP,£12.76
2017_08_21,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,707",110,GBP,£170.00
2017_08_21,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"7,785",20,GBP,£42.65
2017_08_21,SCA_UK_Zenith,svn_FINANCE,Financial Investors,1,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,svn_LAWGOVT,Politicos,3,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",176,0,GBP,£2.71
2017_08_21,SCA_UK_Zenith,svn_FOOD,Foodies,5,0,GBP,£0.03
2017_08_21,SCA_UK_Zenith,svn_TRAVEL,Jet Setters,1,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,541,1,GBP,£6.26
2017_08_21,SCA_UK_Zenith,Unknown,Unknown,"378,545",322,GBP,"£1,014.13"
2017_08_21,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,9,0,GBP,£0.04
2017_08_21,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,2,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,Sovrn_HV1,High Viewability,9,0,GBP,£0.05
2017_08_21,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,"1,064",1,GBP,£18.11
2017_08_21,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,48,0,GBP,£0.19
2017_08_21,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,353,1,GBP,£3.87
2017_08_21,SCA_UK_Zenith,svn_AUTOMOTIVE,Car Lovers,1,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,svn_HEALTH,Health Gurus,2,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,svn_SPORTS,Sports Enthusiats,2,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,svn_TECH,Gadget Fans,5,1,GBP,£0.02
2017_08_21,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,0,1,GBP,
2017_08_21,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,14,0,GBP,£0.06
2017_08_21,SCA_UK_Zenith,svn_HOBBIES,Hobbyists,2,0,GBP,£0.01
2017_08_21,SCA_UK_Zenith,svn_STYLE,Fashionistas,1,0,GBP,£0.01
2017_08_22,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,1,0,GBP,£0.00
2017_08_22,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,653",84,GBP,£168.59
2017_08_22,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"8,017",24,GBP,£44.00
2017_08_22,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"5,678",53,GBP,£132.14
2017_08_22,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",197,0,GBP,£3.03
2017_08_22,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"2,613",4,GBP,£14.30
2017_08_22,SCA_UK_Zenith,svn_FOOD,Foodies,3,0,GBP,£0.01
2017_08_22,SCA_UK_Zenith,svn_FINANCE,Financial Investors,1,0,GBP,£0.01
2017_08_22,SCA_UK_Zenith,Sovrn_HV1,High Viewability,5,0,GBP,£0.02
2017_08_22,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,721,0,GBP,£12.26
2017_08_22,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,790,1,GBP,£9.14
2017_08_22,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,38,0,GBP,£0.15
2017_08_22,SCA_UK_Zenith,Unknown,Unknown,"373,733",335,GBP,"£1,013.33"
2017_08_22,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,2,0,GBP,£0.01
2017_08_22,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,4,0,GBP,£0.02
2017_08_22,SCA_UK_Zenith,svn_SPORTS,Sports Enthusiats,1,0,GBP,£0.01
2017_08_22,SCA_UK_Zenith,TRN-13132-0079b,AO - Rubicon - xAd - Big Box,0,1,GBP,
2017_08_22,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,54,1,GBP,£0.75
2017_08_22,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",2,0,GBP,£0.06
2017_08_22,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,441,2,GBP,£4.86
2017_08_23,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,689",88,GBP,£169.38
2017_08_23,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"7,186",17,GBP,£39.47
2017_08_23,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,394,0,GBP,£4.29
2017_08_23,SCA_UK_Zenith,svn_HEALTH,Health Gurus,3,0,GBP,£0.03
2017_08_23,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",373,0,GBP,£5.72
2017_08_23,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,9,0,GBP,£0.05
2017_08_23,SCA_UK_Zenith,svn_FOOD,Foodies,3,0,GBP,£0.02
2017_08_23,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"5,631",61,GBP,£130.74
2017_08_23,SCA_UK_Zenith,Sovrn_HV1,High Viewability,7,0,GBP,£0.03
2017_08_23,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"2,734",5,GBP,£15.05
2017_08_23,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,723,0,GBP,£12.26
2017_08_23,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,56,1,GBP,£0.19
2017_08_23,SCA_UK_Zenith,svn_HOME,Home Improvement,1,0,GBP,£0.01
2017_08_23,SCA_UK_Zenith,svn_TECH,Gadget Fans,2,0,GBP,£0.01
2017_08_23,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,0,1,GBP,
2017_08_23,SCA_UK_Zenith,svn_STYLE,Fashionistas,1,0,GBP,£0.01
2017_08_23,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,951,1,GBP,£10.95
2017_08_23,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,68,0,GBP,£0.94
2017_08_23,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",2,0,GBP,£0.06
2017_08_23,SCA_UK_Zenith,Unknown,Unknown,"378,469",362,GBP,"£1,009.33"
2017_08_23,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,1,0,GBP,£0.00
2017_08_23,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,14,0,GBP,£0.08
2017_08_24,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",157,0,GBP,£2.41
2017_08_24,SCA_UK_Zenith,svn_FOOD,Foodies,1,0,GBP,£0.00
2017_08_24,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,374,3,GBP,£4.10
2017_08_24,SCA_UK_Zenith,svn_HEALTH,Health Gurus,4,0,GBP,£0.01
2017_08_24,SCA_UK_Zenith,Sovrn_HV1,High Viewability,3,0,GBP,£0.01
2017_08_24,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,4,0,GBP,£0.02
2017_08_24,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,851,1,GBP,£14.50
2017_08_24,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,57,0,GBP,£0.18
2017_08_24,SCA_UK_Zenith,svn_TECH,Gadget Fans,1,0,GBP,£0.00
2017_08_24,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"5,719",69,GBP,£133.52
2017_08_24,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,1,1,GBP,£0.00
2017_08_24,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"2,737",3,GBP,£15.64
2017_08_24,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,71,0,GBP,£0.98
2017_08_24,SCA_UK_Zenith,svn_LAWGOVT,Politicos,1,0,GBP,£0.00
2017_08_24,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,540",100,GBP,£166.53
2017_08_24,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,804,2,GBP,£9.30
2017_08_24,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"6,086",19,GBP,£34.56
2017_08_24,SCA_UK_Zenith,Unknown,Unknown,"380,736",330,GBP,"£1,013.96"
2017_08_24,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,1,0,GBP,£0.00
2017_08_24,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,1,0,GBP,£0.00
2017_08_25,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,698,0,GBP,£8.10
2017_08_25,SCA_UK_Zenith,Unknown,Unknown,"504,159",392,GBP,"£1,312.23"
2017_08_25,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,1,0,GBP,£0.00
2017_08_25,SCA_UK_Zenith,svn_PETS,Pet Lovers,1,0,GBP,£0.01
2017_08_25,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,3,0,GBP,£0.01
2017_08_25,SCA_UK_Zenith,Sovrn_HV1,High Viewability,4,0,GBP,£0.02
2017_08_25,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,"1,031",0,GBP,£17.52
2017_08_25,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,69,0,GBP,£0.21
2017_08_25,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,542,1,GBP,£5.97
2017_08_25,SCA_UK_Zenith,svn_HEALTH,Health Gurus,2,0,GBP,£0.01
2017_08_25,SCA_UK_Zenith,svn_TECH,Gadget Fans,1,0,GBP,£0.01
2017_08_25,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,2,3,GBP,£0.01
2017_08_25,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,8,0,GBP,£0.04
2017_08_25,SCA_UK_Zenith,svn_HOBBIES,Hobbyists,2,0,GBP,£0.01
2017_08_25,SCA_UK_Zenith,svn_STYLE,Fashionistas,1,0,GBP,£0.01
2017_08_25,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,95,0,GBP,£1.32
2017_08_25,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",2,0,GBP,£0.06
2017_08_25,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"5,957",81,GBP,£138.94
2017_08_25,SCA_UK_Zenith,OX-pmc-Vude2j,AO - OpenX - PMC - OX-pmc-Vude2j,1,0,GBP,£0.00
2017_08_25,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"2,897",3,GBP,£16.23
2017_08_25,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,662",66,GBP,£170.01
2017_08_25,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"6,735",16,GBP,£37.77
2017_08_25,SCA_UK_Zenith,svn_HOME,Home Improvement,1,0,GBP,£0.01
2017_08_25,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",43,0,GBP,£0.66
2017_08_25,SCA_UK_Zenith,svn_FOOD,Foodies,5,0,GBP,£0.02
2017_08_26,SCA_UK_Zenith,Sovrn_HV1,High Viewability,15,0,GBP,£0.06
2017_08_26,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,796,0,GBP,£13.58
2017_08_26,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,17,0,GBP,£0.20
2017_08_26,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,95,0,GBP,£0.33
2017_08_26,SCA_UK_Zenith,Unknown,Unknown,"504,888",427,GBP,"£1,322.37"
2017_08_26,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,1,0,GBP,£0.00
2017_08_26,SCA_UK_Zenith,svn_PETS,Pet Lovers,1,0,GBP,£0.00
2017_08_26,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,3,0,GBP,£0.02
2017_08_26,SCA_UK_Zenith,svn_SPORTS,Sports Enthusiats,1,0,GBP,£0.01
2017_08_26,SCA_UK_Zenith,svn_TECH,Gadget Fans,14,0,GBP,£0.06
2017_08_26,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,2,1,GBP,£0.01
2017_08_26,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,86,0,GBP,£1.20
2017_08_26,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",1,0,GBP,£0.03
2017_08_26,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,604,2,GBP,£6.68
2017_08_26,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,11,0,GBP,£0.04
2017_08_26,SCA_UK_Zenith,svn_EDU,Secondary & Adult Ed,1,0,GBP,£0.00
2017_08_26,SCA_UK_Zenith,svn_HOBBIES,Hobbyists,1,0,GBP,£0.01
2017_08_26,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"5,352",72,GBP,£136.36
2017_08_26,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"7,308",19,GBP,£39.96
2017_08_26,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"5,509",63,GBP,£128.28
2017_08_26,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",1,0,GBP,£0.02
2017_08_26,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"3,297",9,GBP,£18.02
2017_08_26,SCA_UK_Zenith,svn_FOOD,Foodies,32,0,GBP,£0.13
2017_08_26,SCA_UK_Zenith,OX-33a-bWjc5I,AO - OpenX RTB - 33Across - OX-33a-bWjc5I,1,0,GBP,£0.00
2017_08_26,SCA_UK_Zenith,svn_HOME,Home Improvement,1,0,GBP,£0.00
2017_08_26,SCA_UK_Zenith,svn_LAWGOVT,Politicos,2,0,GBP,£0.01
2017_08_27,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,777,1,GBP,£13.18
2017_08_27,SCA_UK_Zenith,OX-33a-bWjc5I,AO - OpenX RTB - 33Across - OX-33a-bWjc5I,1,0,GBP,£0.00
2017_08_27,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,71,0,GBP,£0.23
2017_08_27,SCA_UK_Zenith,svn_HOME,Home Improvement,1,0,GBP,£0.01
2017_08_27,SCA_UK_Zenith,svn_LAWGOVT,Politicos,2,0,GBP,£0.01
2017_08_27,SCA_UK_Zenith,svn_TECH,Gadget Fans,10,0,GBP,£0.04
2017_08_27,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,0,2,GBP,
2017_08_27,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,32,0,GBP,£0.37
2017_08_27,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,83,1,GBP,£1.15
2017_08_27,SCA_UK_Zenith,Unknown,Unknown,"480,615",453,GBP,"£1,322.73"
2017_08_27,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,1,0,GBP,£0.00
2017_08_27,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,2,0,GBP,£0.01
2017_08_27,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,700",96,GBP,£169.77
2017_08_27,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"7,605",25,GBP,£41.51
2017_08_27,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,696,2,GBP,£7.57
2017_08_27,SCA_UK_Zenith,svn_AUTOMOTIVE,Car Lovers,4,0,GBP,£0.02
2017_08_27,SCA_UK_Zenith,svn_FAMILY,Family Matters,1,0,GBP,£0.00
2017_08_27,SCA_UK_Zenith,svn_HEALTH,Health Gurus,2,0,GBP,£0.01
2017_08_27,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",3,0,GBP,£0.05
2017_08_27,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,26,0,GBP,£0.11
2017_08_27,SCA_UK_Zenith,svn_FOOD,Foodies,26,0,GBP,£0.10
2017_08_27,SCA_UK_Zenith,svn_TRAVEL,Jet Setters,1,0,GBP,£0.01
2017_08_27,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"7,276",99,GBP,£168.50
2017_08_27,SCA_UK_Zenith,Sovrn_HV1,High Viewability,13,0,GBP,£0.05
2017_08_27,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"3,817",2,GBP,£20.74
2017_08_28,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"5,464",81,GBP,£126.85
2017_08_28,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,0,1,GBP,
2017_08_28,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"3,086",3,GBP,£16.74
2017_08_28,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,71,0,GBP,£0.99
2017_08_28,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",1,0,GBP,£0.03
2017_08_28,SCA_UK_Zenith,svn_FINANCE,Financial Investors,1,0,GBP,£0.00
2017_08_28,SCA_UK_Zenith,svn_LAWGOVT,Politicos,2,0,GBP,£0.01
2017_08_28,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,701",99,GBP,£169.80
2017_08_28,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,656,1,GBP,£7.59
2017_08_28,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"6,834",16,GBP,£37.30
2017_08_28,SCA_UK_Zenith,Unknown,Unknown,"505,449",397,GBP,"£1,313.03"
2017_08_28,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,8,0,GBP,£0.03
2017_08_28,SCA_UK_Zenith,svn_PETS,Pet Lovers,1,0,GBP,£0.01
2017_08_28,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,5,0,GBP,£0.02
2017_08_28,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",38,0,GBP,£0.59
2017_08_28,SCA_UK_Zenith,svn_FOOD,Foodies,32,0,GBP,£0.13
2017_08_28,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,686,4,GBP,£7.38
2017_08_28,SCA_UK_Zenith,svn_HEALTH,Health Gurus,4,0,GBP,£0.02
2017_08_28,SCA_UK_Zenith,Sovrn_HV1,High Viewability,16,0,GBP,£0.06
2017_08_28,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,31,0,GBP,£0.12
2017_08_28,SCA_UK_Zenith,svn_HOBBIES,Hobbyists,3,0,GBP,£0.01
2017_08_28,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,766,0,GBP,£13.01
2017_08_28,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,92,1,GBP,£0.32
2017_08_28,SCA_UK_Zenith,svn_SPORTS,Sports Enthusiats,2,0,GBP,£0.01
2017_08_28,SCA_UK_Zenith,svn_TECH,Gadget Fans,12,1,GBP,£0.05
2017_08_29,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,116,0,GBP,£1.62
2017_08_29,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",2,0,GBP,£0.06
2017_08_29,SCA_UK_Zenith,357293,Playground XYZ_SCA_Bodyform Blackliner,"7,262",65,GBP,£169.93
2017_08_29,SCA_UK_Zenith,OX-pmc-Vude2j,AO - OpenX - PMC - OX-pmc-Vude2j,1,0,GBP,£0.00
2017_08_29,SCA_UK_Zenith,TRN-13132-00b3e,GroundTruth_SCA_Bodyform Blackliner_300x250,"4,372",5,GBP,£23.72
2017_08_29,SCA_UK_Zenith,svn_EDU,Secondary & Adult Ed,3,0,GBP,£0.01
2017_08_29,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,715",85,GBP,£170.10
2017_08_29,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"8,264",19,GBP,£45.14
2017_08_29,SCA_UK_Zenith,svn_HOME,Home Improvement,1,0,GBP,£0.01
2017_08_29,SCA_UK_Zenith,svn_LAWGOVT,Politicos,1,0,GBP,£0.01
2017_08_29,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 300x250, 300x50, 728x90",38,0,GBP,£0.59
2017_08_29,SCA_UK_Zenith,svn_FOOD,Foodies,5,0,GBP,£0.02
2017_08_29,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,911,2,GBP,£10.58
2017_08_29,SCA_UK_Zenith,Unknown,Unknown,"445,681",432,GBP,"£1,154.23"
2017_08_29,SCA_UK_Zenith,svn_BUSINESS,Business Buffs,21,0,GBP,£0.08
2017_08_29,SCA_UK_Zenith,svn_PETS,Pet Lovers,1,0,GBP,£0.01
2017_08_29,SCA_UK_Zenith,Sovrn_HV1,High Viewability,1,0,GBP,£0.00
2017_08_29,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,"1,140",0,GBP,£19.44
2017_08_29,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,27,0,GBP,£0.10
2017_08_29,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,923,4,GBP,£9.94
2017_08_29,SCA_UK_Zenith,svn_AUTOMOTIVE,Car Lovers,1,0,GBP,£0.00
2017_08_29,SCA_UK_Zenith,svn_HEALTH,Health Gurus,2,0,GBP,£0.01
2017_08_29,SCA_UK_Zenith,svn_TECH,Gadget Fans,6,0,GBP,£0.03
2017_08_29,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,1,1,GBP,£0.00
2017_08_29,SCA_UK_Zenith,TRN-13132-0079b,AO - Rubicon - xAd - Big Box,0,1,GBP,
2017_08_29,SCA_UK_Zenith,svn_ARTS,Arts & Popular Media,18,0,GBP,£0.07
2017_08_30,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 970x250,"1,219",2,GBP,£20.64
2017_08_30,SCA_UK_Zenith,OX-MPO-dlJ58A,AO - OpenX RTB - Various - OX-MPO-dlJ58A,68,0,GBP,£0.22
2017_08_30,SCA_UK_Zenith,svn_LAWGOVT,Politicos,1,0,GBP,£0.01
2017_08_30,SCA_UK_Zenith,svn_SPORTS,Sports Enthusiats,1,0,GBP,£0.00
2017_08_30,SCA_UK_Zenith,svn_TECH,Gadget Fans,5,0,GBP,£0.02
2017_08_30,SCA_UK_Zenith,TRN-13132-0079a,AO - Rubicon - xAd - CPG,2,8,GBP,£0.01
2017_08_30,SCA_UK_Zenith,TRN-13132-0079b,AO - Rubicon - xAd - Big Box,0,1,GBP,
2017_08_30,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | Standard,697,1,GBP,£8.05
2017_08_30,SCA_UK_Zenith,4.53686E+17,PSG | HMIUK | ZENITH | BODYFORM | FEMALE HEALTH | 300x600,154,0,GBP,£2.13
2017_08_30,SCA_UK_Zenith,7.63725E+17,"CN UK | Glamour UK Health | 320x480, 300x600, 970x250",5,0,GBP,£0.16
2017_08_30,SCA_UK_Zenith,Unknown,Unknown,"871,218","1,522",GBP,"£1,831.50"
2017_08_30,SCA_UK_Zenith,svn_PETS,Pet Lovers,1,0,GBP,£0.01
2017_08_30,SCA_UK_Zenith,svn_SCIENCE,Science Buffs,3,0,GBP,£0.02
2017_08_30,SCA_UK_Zenith,361954,Sublime Skinz_SCA_Bodyform Blackliner 2,"6,743",71,GBP,£170.05
2017_08_30,SCA_UK_Zenith,TRN-13132-00b3d,GroundTruth_SCA_Bodyform Blackliner_320x50,"8,021",31,GBP,£43.62
2017_08_30,SCA_UK_Zenith,TRN-13132-00bff,GroundTruth_SCA_Bodyform Blackliner_320x480 2,"1,248",5,GBP,£13.40
